   PKT No.	     X	     Y	     Z	Angle(Degree)
69, 0.36, 0.74, 0.65, -6.56
70, -0.15, 1.57, 0.66, -7.38
71, -1.22, 1.83, 0.68, -7.91
72, -2.09, 1.33, 0.68, -8.86
73, -2.41, 0.37, 0.70, -9.23
74, -2.75, -0.57, 0.74, -9.18
75, -2.92, -1.56, 0.75, -9.45
76, -2.90, -2.51, 0.77, -9.78
77, -2.88, -2.25, 0.77, -12.32
78, -2.84, -1.26, 0.79, -12.53
79, -2.57, -0.21, 0.80, -12.31
80, -2.27, 0.78, 0.81, -12.38
81, -1.66, 1.67, 0.83, -11.63
82, -0.57, 1.81, 0.85, -10.89
83, 0.27, 1.09, 0.88, -9.88
84, 0.37, 0.03, 0.89, -9.44
85, 0.39, -0.89, 0.91, -9.47
86, 0.33, -0.81, 0.91, -12.09
87, 0.32, 0.37, 0.92, -12.84
88, -0.10, 1.44, 0.93, -13.43
89, -1.06, 1.98, 0.94, -13.60
90, -1.56, 2.40, 0.94, -12.38
91, -0.75, 3.21, 0.95, -11.85
92, 0.25, 3.81, 0.96, -11.66
93, 1.01, 4.52, 0.97, -12.24
94, 1.42, 5.60, 0.98, -12.20
95, 2.16, 6.51, 0.99, -11.80
96, 3.23, 6.83, 1.00, -11.06
97, 4.00, 7.31, 1.01, -12.23
98, 3.66, 8.11, 1.02, -13.61
99, 2.62, 8.23, 1.02, -14.12
100, 1.55, 8.52, 1.04, -13.85
101, 0.52, 8.86, 1.04, -13.92
102, -0.54, 9.17, 1.06, -13.94
103, -1.46, 9.11, 1.08, -14.84
104, -1.60, 8.11, 1.09, -15.59
105, -1.79, 7.04, 1.10, -15.63
106, -2.10, 5.96, 1.11, -15.51
107, -2.13, 4.92, 1.12, -16.13
108, -1.52, 4.00, 1.13, -16.49
109, -0.95, 3.05, 1.14, -15.90
110, -1.47, 2.20, 1.15, -15.44
111, -0.84, 1.71, 1.16, -17.04
112, 0.19, 1.22, 1.18, -16.42
113, 0.43, 0.08, 1.19, -15.85
114, 0.38, -0.94, 1.21, -15.75
115, 0.41, -0.98, 1.22, -17.29
116, 0.40, -0.87, 1.21, -18.39
117, 0.47, -0.09, 1.22, -18.97
118, 0.09, -0.64, 1.22, -19.97
119, 0.22, 0.00, 1.22, -18.96
120, 0.48, 1.03, 1.25, -18.77
121, 0.11, 1.80, 1.25, -19.88
122, 0.10, 1.52, 1.25, -22.41
123, 0.40, 0.65, 1.29, -22.27
124, 0.28, -0.34, 1.31, -22.04
125, 0.32, -0.97, 1.41, -21.82
126, 0.01, -1.68, 1.39, -22.13
127, -0.11, -1.55, 1.38, -24.39
128, 0.23, -0.94, 1.41, -24.46
129, 0.58, -0.22, 1.42, -25.01
130, 0.65, -0.15, 1.42, -27.53
131, 0.44, -0.79, 1.43, -28.18
132, -0.05, -1.42, 1.45, -27.92
133, -0.12, -1.37, 1.45, -30.56
134, 0.37, -0.70, 1.46, -30.87
135, 0.85, -0.16, 1.46, -29.35
136, 0.73, -0.26, 1.46, -28.30
137, 0.37, -1.07, 1.47, -28.04
138, 0.60, -1.18, 1.47, -28.54
139, -0.08, -1.51, 1.48, -28.03
140, -0.12, -2.30, 1.50, -28.69
141, -0.29, -2.23, 1.50, -31.16
142, -0.08, -1.32, 1.51, -31.08
143, 0.38, -0.45, 1.53, -30.99
144, 0.89, 0.09, 1.53, -29.34
145, 0.71, -0.62, 1.54, -28.75
146, 0.39, -0.70, 1.57, -30.16
147, 0.64, -0.75, 1.52, -29.09
148, 0.14, -1.24, 1.53, -27.88
149, -0.17, -2.03, 1.55, -28.21
150, -0.11, -2.79, 1.56, -29.01
151, -0.36, -2.55, 1.57, -31.37
152, -0.24, -1.58, 1.58, -31.27
153, 0.35, -0.76, 1.61, -30.64
154, 0.57, -0.46, 1.62, -30.51
155, 0.64, -0.61, 1.61, -29.50
156, 0.56, -0.84, 1.61, -29.35
157, 0.45, -0.62, 1.60, -30.49
158, 0.62, 0.50, 1.60, -31.52
159, 0.37, 1.67, 1.60, -32.17
160, -0.64, 2.21, 1.61, -33.08
161, -1.66, 1.86, 1.61, -33.83
162, -2.13, 0.89, 1.63, -34.30
163, -2.62, -0.10, 1.64, -34.42
164, -2.79, -1.18, 1.66, -34.56
165, -2.84, -2.21, 1.67, -34.18
166, -3.08, -1.37, 1.68, -31.38
167, -2.86, -0.35, 1.69, -31.18
168, -2.31, 0.59, 1.70, -30.98
169, -1.89, 1.59, 1.71, -31.18
170, -1.12, 2.33, 1.73, -30.22
171, -0.03, 2.10, 1.74, -29.46
172, 0.65, 1.26, 1.76, -28.73
173, 0.54, 0.19, 1.78, -28.30
174, 0.59, -0.74, 1.79, -28.68
175, 0.27, -0.56, 1.78, -27.33
176, 0.29, -0.66, 1.78, -26.51
177, 0.26, -0.12, 1.78, -25.99
178, 0.78, 0.08, 1.78, -27.67
179, 0.61, 0.14, 1.76, -27.72
180, 0.62, 0.20, 1.76, -28.03
181, 0.38, -0.55, 1.78, -27.95
182, -0.13, -0.99, 1.78, -26.48
183, 0.29, -0.26, 1.81, -25.01
184, 0.55, 0.76, 1.82, -25.22
185, 0.42, 1.70, 1.86, -25.70
186, -0.08, 2.46, 1.87, -26.26
187, 0.09, 2.45, 1.87, -28.60
188, 0.34, 1.33, 1.89, -28.60
189, 0.37, 0.05, 1.90, -28.61
190, 0.59, -0.84, 1.91, -28.64
191, 0.27, -0.47, 1.92, -30.54
192, 0.52, 0.27, 1.92, -31.45
193, 0.55, 1.30, 1.93, -31.75
194, 0.20, 2.24, 1.92, -32.26
195, -0.62, 2.57, 1.92, -33.25
196, -1.48, 2.25, 1.91, -33.93
197, -1.38, 2.26, 1.92, -36.13
198, -0.49, 2.15, 1.93, -36.14
199, 0.39, 1.75, 1.95, -35.49
200, 0.50, 0.74, 1.97, -34.65
201, 0.36, -0.19, 1.99, -34.51
202, 0.02, -0.98, 2.00, -34.13
203, -0.38, -1.67, 1.99, -32.81
204, -0.17, -1.04, 2.00, -31.27
205, 0.21, -0.37, 2.02, -31.46
206, 0.32, 0.06, 2.03, -31.86
207, 0.36, 0.87, 2.03, -31.96
208, 0.07, 1.74, 2.02, -32.33
209, -0.79, 2.18, 2.01, -33.08
210, -1.56, 1.86, 2.00, -33.97
211, -2.05, 1.14, 2.02, -34.40
212, -2.47, 0.19, 2.02, -34.36
213, -2.71, -0.70, 2.04, -34.55
214, -2.61, -1.76, 2.03, -35.14
215, -2.78, -1.94, 2.04, -37.82
216, -2.69, -1.08, 2.05, -37.88
217, -2.67, -0.10, 2.06, -37.87
218, -2.34, 0.88, 2.06, -37.53
219, -1.92, 1.86, 2.07, -37.52
220, -1.32, 2.71, 2.08, -36.82
221, -0.39, 2.85, 2.10, -36.18
222, 0.50, 2.51, 2.13, -35.65
223, 0.67, 1.50, 2.17, -34.79
224, 0.62, 0.57, 2.20, -34.62
225, 0.53, -0.33, 2.22, -34.41
226, 0.37, -0.36, 2.23, -36.60
227, 0.49, 0.22, 2.23, -37.66
228, 0.65, 1.07, 2.25, -37.68
229, 0.59, 2.05, 2.24, -38.17
230, -0.11, 2.55, 2.25, -39.16
231, -1.10, 2.40, 2.25, -39.86
232, -1.79, 1.76, 2.25, -40.50
233, -2.18, 0.79, 2.25, -40.73
234, -2.62, -0.17, 2.25, -40.79
235, -2.90, -1.17, 2.25, -40.82
236, -2.57, -1.94, 2.25, -41.93
237, -2.56, -1.69, 2.25, -44.11
238, -2.66, -0.62, 2.27, -44.20
239, -2.35, 0.54, 2.27, -43.83
240, -1.97, 1.61, 2.28, -43.85
241, -1.36, 2.54, 2.28, -43.17
242, -0.29, 2.66, 2.30, -42.45
243, 0.54, 2.08, 2.33, -41.52
244, 0.58, 1.12, 2.36, -40.92
245, 0.62, 0.17, 2.38, -41.00
246, 0.43, -0.75, 2.39, -40.71
247, 0.19, -1.59, 2.41, -41.07
248, 0.03, -1.43, 2.41, -43.48
249, 0.37, -0.68, 2.42, -43.74
250, 0.52, -0.09, 2.43, -44.26
251, 0.71, -0.24, 2.43, -46.54
252, 0.47, -0.70, 2.43, -46.75
253, 0.17, -1.30, 2.45, -46.76
254, 0.08, -1.22, 2.45, -44.98
255, 0.45, -0.62, 2.47, -43.70
256, 0.62, -0.02, 2.48, -44.18
257, 0.69, 0.93, 2.47, -44.20
258, 0.48, 1.85, 2.44, -44.71
259, -0.46, 2.23, 2.38, -45.40
260, -1.24, 2.20, 2.33, -46.24
261, -1.66, 1.45, 2.29, -47.02
262, -2.09, 0.52, 2.26, -46.98
263, -2.38, -0.39, 2.24, -47.13
264, -2.44, -1.37, 2.21, -47.27
265, -2.30, -1.99, 2.18, -48.20
266, -2.37, -1.82, 2.19, -50.45
267, -2.53, -0.80, 2.20, -50.58
268, -2.19, 0.16, 2.21, -50.14
269, -1.96, 1.06, 2.20, -50.24
270, -1.83, 2.08, 2.19, -50.15
271, -1.29, 2.85, 2.20, -49.37
272, -0.28, 2.74, 2.27, -48.63
273, 0.54, 2.21, 2.34, -47.84
274, 0.73, 1.27, 2.41, -47.36
275, 0.78, 0.31, 2.45, -47.32
276, 0.52, -0.59, 2.48, -46.86
277, 0.25, -1.49, 2.50, -47.23
278, 0.29, -2.21, 2.48, -47.65
279, 0.18, -1.97, 2.50, -50.12
280, 0.28, -1.11, 2.51, -50.32
281, 0.69, -0.24, 2.52, -50.00
282, 0.77, 0.70, 2.49, -50.49
283, 0.85, 1.79, 2.46, -50.64
284, 0.93, 1.84, 2.47, -53.14
285, 0.76, 0.86, 2.47, -53.66
286, 0.81, -0.10, 2.47, -53.81
287, 0.92, -0.37, 2.46, -54.16
288, 1.02, -0.39, 2.46, -54.18
289, 0.39, -0.93, 2.46, -53.21
290, 0.33, -1.73, 2.50, -53.88
291, 0.25, -1.60, 2.51, -56.25
292, 0.27, -0.83, 2.53, -56.58
293, 0.64, -0.13, 2.54, -56.20
294, 0.82, 0.57, 2.55, -56.55
295, 0.82, 1.51, 2.57, -56.70
296, 0.69, 2.46, 2.57, -57.09
297, 0.75, 2.61, 2.58, -59.50
298, 0.81, 1.76, 2.61, -59.86
299, 0.75, 0.66, 2.63, -59.90
300, 0.95, -0.13, 2.62, -60.53
301, 0.89, 0.01, 2.62, -61.99
302, 0.82, 0.86, 2.63, -62.83
303, 0.84, 1.87, 2.64, -62.99
304, 0.84, 2.79, 2.64, -63.45
305, 0.05, 3.08, 2.64, -64.40
306, -0.95, 3.07, 2.66, -64.63
307, -1.65, 2.67, 2.66, -65.52
308, -1.69, 1.70, 2.66, -66.01
309, -2.06, 0.74, 2.67, -65.75
310, -2.32, -0.15, 2.69, -66.08
311, -2.45, -1.13, 2.71, -66.02
312, -2.50, -1.02, 2.72, -68.86
313, -2.29, -0.07, 2.75, -69.08
314, -2.07, 0.96, 2.79, -69.04
315, -2.01, 2.04, 2.79, -69.08
316, -1.59, 2.99, 2.81, -68.46
317, -0.58, 3.08, 2.83, -67.58
318, 0.38, 2.81, 2.85, -67.11
319, 0.79, 2.00, 2.90, -66.35
320, 0.88, 1.05, 2.91, -66.11
321, 0.91, 0.20, 2.94, -66.04
322, 0.44, -0.73, 2.95, -65.58
323, 0.35, -1.38, 2.97, -66.24
324, 0.52, -2.13, 2.99, -66.47
325, 0.30, -2.07, 2.99, -69.06
326, 0.33, -1.05, 3.00, -69.14
327, 0.79, -0.03, 3.01, -68.32
328, 0.99, 0.82, 3.01, -69.21
329, 0.96, 1.93, 3.02, -69.38
330, 0.54, 2.85, 3.02, -70.01
331, -0.33, 3.28, 3.04, -70.55
332, -1.21, 3.30, 3.03, -69.17
333, -0.69, 4.15, 3.06, -68.72
334, 0.10, 4.88, 3.07, -68.55
335, 0.91, 5.62, 3.08, -68.60
336, 1.33, 6.62, 3.09, -68.96
337, 1.20, 7.53, 3.10, -70.03
338, 0.19, 7.68, 3.11, -70.71
339, -0.89, 7.78, 3.12, -70.71
340, -1.84, 7.60, 3.13, -71.38
341, -2.12, 6.63, 3.14, -72.23
342, -2.06, 5.63, 3.14, -72.73
343, -1.45, 4.80, 3.15, -73.23
344, -0.68, 4.15, 3.16, -72.94
345, -1.05, 3.26, 3.18, -71.44
346, -1.48, 2.84, 3.18, -72.48
347, -0.73, 2.58, 3.19, -73.95
348, 0.44, 2.33, 3.20, -73.27
349, 0.94, 1.26, 3.21, -72.62
350, 1.02, 0.24, 3.23, -72.52
351, 1.07, -0.22, 3.23, -73.35
352, 1.23, -0.20, 3.22, -73.81
353, 1.24, -0.26, 3.23, -74.68
354, 1.22, -1.15, 3.90, -76.37
355, 1.45, -1.19, 3.31, -75.30
356, 1.17, -0.95, 3.29, -75.38
357, 1.22, -0.09, 3.30, -74.83
358, 1.32, 0.25, 3.31, -74.68
359, 1.42, 0.93, 3.30, -75.11
360, 1.32, 2.14, 3.31, -75.59
361, 0.57, 2.88, 3.30, -76.33
362, -0.63, 3.13, 3.32, -77.09
363, -1.39, 2.21, 3.32, -77.97
364, -1.67, 1.01, 3.33, -78.07
365, -2.01, -0.13, 3.35, -78.09
366, -2.30, -1.30, 3.36, -78.06
367, -1.89, -1.95, 3.36, -80.33
368, -1.88, -0.82, 3.37, -81.27
369, -1.84, 0.26, 3.38, -81.19
370, -1.43, 1.33, 3.39, -81.15
371, -1.11, 2.45, 3.40, -81.14
372, -0.37, 3.08, 3.41, -80.19
373, 0.71, 2.94, 3.42, -79.58
374, 1.14, 2.13, 3.44, -78.46
375, 1.06, 1.08, 3.45, -78.18
376, 0.92, 0.06, 3.47, -78.24
377, 0.71, -0.88, 3.47, -78.12
378, 0.43, -1.88, 3.48, -78.03
379, 0.35, -2.60, 3.48, -79.87
380, 0.55, -1.64, 3.49, -81.19
381, 0.85, -0.65, 3.49, -80.89
382, 1.39, 0.38, 3.50, -81.19
383, 1.37, 1.60, 3.51, -81.42
384, 0.70, 2.69, 3.50, -82.30
385, -0.26, 3.35, 3.51, -82.16
386, 0.00, 3.45, 3.52, -80.30
387, 1.04, 4.06, 3.52, -80.27
388, 2.20, 4.13, 3.52, -79.82
389, 3.36, 3.84, 3.54, -79.58
390, 4.50, 3.49, 3.54, -79.58
391, 5.48, 3.08, 3.56, -79.50
392, 6.57, 2.69, 3.56, -79.51
393, 7.60, 2.19, 3.56, -79.44
394, 8.66, 1.82, 3.57, -79.56
395, 9.38, 1.25, 3.58, -78.38
396, 8.99, 0.10, 3.60, -77.95
397, 8.53, -1.00, 3.61, -77.88
398, 8.11, -2.11, 3.62, -77.92
399, 7.60, -3.20, 3.62, -77.93
400, 7.20, -4.33, 3.63, -77.74
401, 7.10, -4.12, 3.64, -75.00
402, 7.53, -2.93, 3.65, -74.84
403, 8.15, -1.85, 3.66, -74.72
404, 8.59, -0.60, 3.66, -74.79
405, 8.91, 0.64, 3.66, -74.99
406, 8.49, 1.85, 3.66, -75.82
407, 7.34, 2.48, 3.67, -76.27
